"","Hela-C-1","Hela-C-2","Hela-C-3","Hela-C-4","Hela-d-1","Hela-d-2","Hela-d-3","Hela-d-4"
"METTL25",12.6529184272675,22.0649992170484,18.8306540451069,11.4569847507533,17.3429702437988,11.1107253220374,14.5520691223283,15.0638927722957
"TUBA4A",743.358957601968,677.609008213874,792.770535299003,868.035079939426,690.105690951161,717.567677048251,778.990450204638,716.749736746326
"GNG11",329.60852503032,354.463535809358,281.518277974349,249.357903398748,320.12232575012,309.248521463375,288.767621646203,322.658864542075
"GNGT1",6.32645921363377,2.13532250487565,3.76613080902139,2.69576111782431,7.22623760158283,5.55536266101871,2.2737608003638,4.85932024912763
"STEAP4",1040.70254064276,1066.94947826953,994.258533581647,881.513885528548,2771.98474396718,2704.07277525086,2357.88994997726,2898.58452860463
"SGCE",98.6927637326869,108.189673580366,96.9778683323008,81.5467738141852,73.7076235361449,65.7384581553881,65.0295588904047,75.805395886391
"ZNF780B",38.591401203166,43.4182242658049,29.1875137699158,26.9576111782431,29.6275741664896,27.7768133050936,31.3778990450205,35.4730378186317
"LRFN1",13.2855643486309,20.6414508804646,17.8891213428516,21.5660889425944,13.7298514430074,11.5736722104557,19.5543428831287,18.465416946685
"ZFP36",13.9182102699943,16.3708058707133,15.0645232360856,23.5879097809627,42.6348018493387,49.5353170607502,47.2942246475671,47.6213384414508
"TUBGCP6",98.0601178113235,92.530641877945,93.2117375232794,104.460743315692,88.1600987393106,103.700103005683,115.961800818554,97.1864049825526
"ADM2",7.59175105636053,4.27064500975131,10.3568597248088,10.7830444712972,3.61311880079142,2.77768133050936,5.91177808094588,2.91559214947658
"A4GALT",26.5711286972618,29.1827408999673,24.479850258639,30.3273125755234,31.0728216868062,47.2205826186591,50.4774897680764,40.3323580677593
"APOL3",0.632645921363377,0.711774168291884,0,0,133.685395629282,146.754163628578,139.154160982265,110.79250168011
"TST",46.1831522595265,51.2477401170157,54.6088967308102,61.3285654305029,44.0800493696553,62.0348830480423,55.4797635288768,51.0228626158401
"APOL2",93.6315963617798,96.8012868876963,96.0363356300454,101.091041918411,741.411977922399,748.585118572272,677.580718508413,645.803661109062
"LIF",44.2852144954364,42.7064500975131,40.4859061969799,37.0667153700842,31.0728216868062,38.4245917387128,41.837198726694,25.2684652954637
"C22orf23",5.06116737090702,6.40596751462696,6.59072891578743,8.76122363292899,10.116732642216,7.87009710310985,6.82128240109141,5.83118429895316
"RIBC2",29.7343583040787,27.0474183950916,21.655252151873,14.8266861480337,20.9560890445902,16.2031410946379,17.7353342428377,19.9232130214233
"KRT17",245.46661748899,332.39853659231,277.752147165327,431.995719131345,831.739947942184,998.113491429696,1040.0181900864,972.835913875352
"SPECC1",751.583354579692,666.220621521204,714.623321011809,824.902902054237,570.872770525044,605.071583162622,625.284220100045,685.650087151909
"CPA4",390.342533481204,242.714991387533,379.437679008905,310.686468829251,208.115642925586,165.272039165307,212.369258753979,210.894498812139
"DOCK4",41.1219848886195,43.4182242658049,22.5967848541283,31.0012528549795,31.0728216868062,24.0732381977478,24.5566166439291,20.409145046336
"CDHR3",10.122334741814,9.2530641877945,5.64919621353208,6.06546251510469,5.78099008126627,6.01830954943694,6.36653024101865,1.94372809965105
"PODXL",1475.3302886194,1355.21801642775,1413.24058608528,1432.79703412362,1000.11128405906,853.674062243209,1000.90950432015,859.127820045765
"FOXP2",43.0199226527097,54.8066109584751,43.310504303746,44.480058444101,31.7954454469645,26.8509195282571,27.2851296043656,28.669989469853
"STRIP2",63.8972380577011,64.7714493145615,65.9072891578743,49.8715806797496,49.1384156907633,43.5170075113133,40.4729422464757,34.9871057937189
"RABL5",72.7542809567884,55.518385126767,52.7258313262995,53.24128207703,49.8610394509216,51.3871046144231,64.574806730332,49.5650665411018
"DNAJB9",45.5505063381632,45.5535467706806,54.6088967308102,35.718834811172,44.0800493696553,47.6835295070773,38.6539336061846,45.6776103417997
"CHN1",53.7749033158871,43.4182242658049,41.4274388992353,46.5018792824693,20.9560890445902,28.70270708193,29.5588904047294,32.0715136442424
"GAD1",34.1628797536224,26.3356442267997,22.5967848541283,26.283670898787,25.2918316055399,37.0357510734581,39.1086857662574,29.1559214947658
"HOXD9",13.2855643486309,12.100160860962,11.2983924270642,11.4569847507533,9.39410888205769,6.94420332627339,12.7330604820373,7.77491239860421
"HERC2",952.764757573246,827.793357723461,857.736291754622,1019.67164281704,593.274107089951,643.959121789753,655.75261482492,643.859933009411
"SNRPN",6.95910513499715,3.55887084145942,6.59072891578743,4.04364167673646,7.22623760158283,7.40715021469162,4.09276944065484,6.80304834877868
"TWSG1",144.875915992213,145.201930331544,159.119026681154,126.026832258286,140.189009470707,118.977350323484,111.414279217826,124.398598377667
"MYO5C",411.852494807559,414.964340114169,391.677604138225,367.297452303562,291.939999103947,269.898035947826,237.835379718054,266.290749652194
"IVD",392.240471245294,368.699019175196,368.139286581841,375.384735657035,296.998365425054,279.619920604609,316.962255570714,310.024631894343
"CHAC1",5.6938132922704,12.100160860962,6.59072891578743,12.1309250302094,6.50361384142455,8.7959908799463,8.18553888130969,10.204572523168
"THAP10",15.8161480340844,15.6590317024215,15.0645232360856,14.8266861480337,5.78099008126627,9.25893776836453,8.18553888130969,6.80304834877868
"PSMA1",187.26319272356,253.391603911911,207.137194496176,134.788055891215,269.53866253904,231.473444209113,200.545702592087,239.564488281992
"SERGEF",20.8773154049914,20.6414508804646,28.2459810676604,16.1745667069458,21.6787128047485,24.0732381977478,25.0113688040018,15.5498247972084
"E2F8",82.243969777239,83.2775776901505,69.6734199668957,71.4376696223441,67.9266334548787,45.3687950649862,46.8394724874943,51.9947266656656
"FAM64A",130.325059800856,145.913704499836,132.756111018004,140.85351840632,113.451930344851,132.402810087613,109.595270577535,104.475385356244
"CD68",8.2243969777239,8.54129001950261,10.3568597248088,4.71758195619253,5.78099008126627,4.16652199576404,5.45702592087312,3.40152417438934
"KIF1C",1060.31456420502,934.559482967244,1084.64567299816,1134.91543060403,957.476482209726,954.596483918383,1055.47976352888,935.419147957069
"MPDU1",393.505763088021,370.834341680072,426.514314121672,411.103570468207,416.231285851171,362.950360519889,401.546157344247,348.899193887364
"KRI1",307.465917782601,318.874827394764,286.225941485626,310.012528549795,226.181236929543,234.714072428041,234.652114597544,224.014663484784
"SLC44A2",525.096114731603,496.818369467735,521.609117049462,549.261327756702,419.121780891804,387.023598717637,431.105047748977,413.042221175849
"AP1M2",80.3460320131489,59.7890301365183,60.2580929443422,73.4594904607123,39.0216830485473,36.1098572966216,33.6516598453843,34.9871057937189
"CDKN2D",12.0202725059042,11.3883866926701,5.64919621353208,10.7830444712972,5.78099008126627,5.55536266101871,8.64029104138245,9.2327084733425
"AJUBA",381.485490582116,332.39853659231,349.308632536734,398.298705158541,326.625939591544,285.638230154046,323.783537971805,300.305991396088
"DTD2",89.8357208335996,66.9067718194371,65.9072891578743,50.5455209592057,44.8026731298136,38.4245917387128,47.2942246475671,55.8821828649678
"HEATR5A",463.096814437992,435.605790994633,428.397379526183,424.582376057328,318.677078229803,283.323495711954,269.213278763074,338.694621364196
"FOXA1",54.4075492372504,48.4006434438481,58.3750275398315,48.5237001208375,59.9777720931375,46.7576357302408,52.2964984083674,49.0791345161891
"EGLN3",27.2037746186252,34.8769342463023,18.8306540451069,37.0667153700842,25.2918316055399,41.6652199576404,45.475216007276,46.1635423667125
"TEP1",152.467667048574,147.33725283642,129.931512911238,152.984443436529,191.495296441945,222.214506440749,208.276489313324,217.211615136005
"EPB41L4A",94.8968882045066,103.919028570615,107.33472805711,93.6776988443946,67.9266334548787,79.1639179195167,70.0318326512051,66.5726874130485
"QRICH2",6.95910513499715,6.40596751462696,6.59072891578743,6.73940279456076,5.78099008126627,6.01830954943694,5.00227376080036,5.83118429895316
"SEC14L1",239.140158275357,246.273862228992,287.167474187881,283.728857651008,270.983910059356,261.10204506788,274.215552523874,267.26261370202
"RHBDF2",58.2034247654307,59.0772559682264,64.965756455619,75.4813112990805,102.612573942476,134.717544529704,127.330604820373,100.101997132029
"CDKN1C",232.181053140359,289.692086494797,299.4073993172,325.513154977285,240.633712132708,267.583301505735,327.87630741246,296.904467221698
"TMEM8A",49.9790277877068,70.4656426608965,50.8427659217888,76.8291918579927,60.7003958532958,57.4054141638601,78.6721236925875,51.9947266656656
"ABHD17A",30.3670042254421,43.4182242658049,36.7197753879585,44.480058444101,31.7954454469645,31.9433353008576,49.5679854479309,42.7620181923232
"STARD8",49.3463818663434,50.5359659487238,52.7258313262995,61.3285654305029,36.1311880079142,36.5728041850399,41.3824465666212,34.9871057937189
"SAT1",152.467667048574,154.454994519339,169.475886405963,117.939548904813,390.939454245631,352.30258208627,321.964529331514,337.236825289458
"DOCK6",110.080390317228,76.1598360072316,97.9194010345561,118.613489184269,79.4886136174112,93.5152714604817,86.8576625738972,87.9536965092101
"THEM6",105.019222946321,88.2599968681937,102.627064545833,119.961369743182,67.9266334548787,79.1639179195167,89.5861755343338,63.657095263572
"PVRL2",108.182452553138,112.460318590118,120.516185888684,128.722593376111,219.677623088118,215.733250002893,253.7517053206,220.613139310394
"ATP8B3",52.5096114731603,75.4480618389398,50.8427659217888,71.4376696223441,44.8026731298136,61.1089892712059,55.025011368804,41.7901541424976
"BST2",457.403001145722,450.553048528763,515.95992083593,538.478283285405,1073.09628383505,1225.88336053146,1288.31286948613,1214.83006228191
"SLC27A1",21.5099613263548,20.6414508804646,15.0645232360856,15.5006264274898,10.116732642216,11.5736722104557,13.18781264211,17.4935528968595
"DDA1",112.610974002681,108.901447748658,128.048447506727,126.700772537742,75.8754948166198,94.9041121257364,110.050022737608,78.2350560109548
"SNX9",273.303038028979,247.697410565576,222.201717732262,247.33608256038,268.816038778881,281.008761269863,261.482492041837,264.832953577456
"RTN4IP1",65.1625299004279,65.4832234828533,62.1411583488529,46.5018792824693,56.3646532923461,47.2205826186591,59.1177808094588,49.5650665411018
"MLLT1",244.201325646264,258.374023089954,304.115062828477,351.122885596616,247.859949734291,314.803884124394,323.783537971805,256.572109153939
"MLLT4",282.79272684943,322.433698236224,302.231997423967,286.424618768832,260.86717741714,241.658275754314,234.652114597544,254.142449029375
"ACTN4",3044.29217360057,2768.80151465543,3377.27780298993,3777.43526635131,3255.42003951307,3588.76427901809,3914.50659390632,3607.55935295235
"ZSWIM6",153.100312969937,162.28451037055,172.300484512729,172.528711540756,146.692623312132,175.919817598926,154.160982264666,169.104344669642
"FCHO1",29.1017123827154,25.6238700585078,26.3629156631497,21.5660889425944,22.4013365649068,16.6660879830561,25.9208731241473,10.6905045480808
"UNC13A",6.95910513499715,6.40596751462696,0.941532702255347,4.71758195619253,45.5252968899719,37.9616448502946,39.1086857662574,26.726261370202
"KLHDC7B",0,0.711774168291884,0.941532702255347,0.673940279456076,13.7298514430074,5.55536266101871,5.45702592087312,6.31711632386592
"PXDN",1951.71266740602,1980.15573618802,2062.89815064147,2308.91939741652,1576.76504466537,1817.99243081837,1829.92269213279,1669.17650557534
"GDF15",24.0405450118083,31.3180634048429,32.0121118766818,32.3491334138917,24.5692078453816,24.0732381977478,33.1969076853115,25.7543973203764
"PGPEP1",41.7546308099829,51.2477401170157,58.3750275398315,62.6764459894151,41.1895543290222,45.3687950649862,49.5679854479309,35.9589698435445
"KIAA1683",14.5508561913577,9.96483835608638,11.2983924270642,16.1745667069458,5.78099008126627,5.09241577260049,5.91177808094588,5.34525227404039
"TRPM4",13.2855643486309,7.11774168291884,8.47379432029813,16.1745667069458,5.05836632110799,11.5736722104557,10.9140518417462,4.85932024912763
"SULT4A1",22.7752531690816,15.6590317024215,17.8891213428516,12.8048653096655,16.6203464836405,14.8143004293832,17.2805820827649,8.26084442351697
"OLFM1",147.406499677667,165.131607043717,197.721867473623,234.531217250715,97.5542076213683,121.755031653993,125.966348340155,121.968938253104
"HELZ2",47.4484441022533,44.8417726023887,43.310504303746,63.3503862688712,422.012275932438,479.612976401282,558.43565256935,450.944919119044
"SAMD10",17.7140857981746,12.8119350292539,20.7137194496176,23.5879097809627,15.175098963324,14.8143004293832,20.918599363347,16.0357568221212
"H19",6415.66228854601,5823.02447079591,6664.16846656335,6889.69147687947,6167.59379295095,7031.70028818444,7790.35925420646,6489.62219270995
"COL5A1",2353.44282747176,2595.12861759221,2698.43272466383,3176.28053707649,2058.75509269095,2476.76585303751,2734.87949067758,2373.77794169885
"PAK4",79.7133860917855,88.9717710364855,78.1472142871938,121.309250302094,88.1600987393106,86.5710681342083,126.421100500227,98.6442010572909
"MNX1",8.85704289908728,7.11774168291884,14.1229905338302,15.5006264274898,9.39410888205769,8.33304399152807,14.5520691223283,9.71864049825526
"CEP85",259.384827758985,255.526926416786,257.979960417965,256.097306193309,229.794355730334,192.585905581982,211.459754433834,197.774334139495
"ASS1",2098.48652116232,2141.72847239028,2406.55758696467,2794.83033890435,1865.09192496853,2016.59664594979,2290.13187812642,2159.96785073723
"EXOSC2",478.280316550713,417.811436787336,462.292556807376,423.908435777872,394.552573046423,360.635626077798,350.613915416098,362.019358560008
"POMT1",91.7336585976897,89.6835452047774,91.3286721187687,128.722593376111,75.8754948166198,81.4786523616078,82.7648931332424,63.1711632386592
"FIBCD1",10.122334741814,17.7943542072971,22.5967848541283,21.5660889425944,12.2846039226908,23.1473444209113,24.5566166439291,17.0076208719467
"EIF2S3",1720.16426018702,1679.07526300056,1551.64589331681,1375.51211036985,1688.04910372975,1448.56081386063,1306.95770804911,1409.68880427193
"TMEM160",32.2649419895322,38.4358050877618,63.0826910511083,63.3503862688712,26.0144553656982,29.1656539703483,45.9299681673488,39.3604940179338
"MAP3K10",27.2037746186252,33.4533859097186,30.1290464721711,42.4582376057328,27.4597028860148,36.5728041850399,38.1991814461119,34.9871057937189
"SESN2",35.4281715963491,48.4006434438481,42.3689716014906,53.9152223564861,33.9633167274393,49.9982639491684,49.5679854479309,41.3042221175849
"SMPDL3B",15.8161480340844,10.6766125243783,6.59072891578743,15.5006264274898,23.1239603250651,14.351353540965,21.3733515234197,18.465416946685
"CCDC62",5.6938132922704,6.40596751462696,3.76613080902139,5.39152223564861,9.39410888205769,7.40715021469162,7.27603456116417,4.85932024912763
"ANGPTL6",8.2243969777239,9.2530641877945,16.0060559383409,12.1309250302094,31.7954454469645,35.6469104082034,29.1041382446567,29.1559214947658
"C19orf66",51.8769655517969,50.5359659487238,42.3689716014906,56.6109834743104,123.568662987066,141.661747855977,139.608913142337,137.032831025399
"ZNF331",67.060467664518,61.2125784731021,64.965756455619,55.9370431948543,36.8538117680725,47.2205826186591,40.4729422464757,47.135406416538
"LRP3",34.1628797536224,34.8769342463023,32.9536445789372,44.480058444101,20.9560890445902,34.721016631367,51.3869940882219,28.1840574449403
"CASZ1",13.2855643486309,17.7943542072971,15.0645232360856,15.5006264274898,31.7954454469645,27.7768133050936,28.6493860845839,23.3247371958126
"HABP4",24.0405450118083,24.912095890216,29.1875137699158,23.5879097809627,27.4597028860148,27.3138664166753,15.0068212824011,17.4935528968595
"SLC35D2",23.407899090445,32.7416117414267,36.7197753879585,24.9357903398748,29.6275741664896,26.8509195282571,25.9208731241473,18.9513489715978
"POLN",2.53058368545351,6.40596751462696,5.64919621353208,2.69576111782431,7.22623760158283,5.09241577260049,7.73078672123693,7.28898037369145
"AKAP12",649.094715318825,550.201432089627,577.159546482528,562.740133345824,912.673809079912,826.823142714952,773.078672123693,860.099684095591
"SYNE1",78.4480942490588,67.618545987729,62.1411583488529,61.3285654305029,47.6931681704467,61.5719361596241,46.8394724874943,55.8821828649678
"ULBP3",6.95910513499715,4.98241917804319,4.70766351127674,4.04364167673646,7.94886136174112,4.62946888418226,6.82128240109141,4.85932024912763
"EPS8L1",7.59175105636053,4.27064500975131,8.47379432029813,8.76122363292899,5.78099008126627,8.33304399152807,9.54979536152797,5.83118429895316
"ZNF341",24.6731909331717,23.4885475536322,26.3629156631497,22.9139695015066,21.6787128047485,14.8143004293832,26.3756252842201,14.0920287224701
"GGT7",23.407899090445,23.4885475536322,26.3629156631497,25.6097306193309,15.175098963324,25.9250257514207,20.0090950432015,21.3810090961616
"ACSS2",43.0199226527097,43.4182242658049,46.135102410512,42.4582376057328,59.9777720931375,69.4420332627339,58.2082764893133,58.3118429895316
"C1QL1",19.6120235622647,25.6238700585078,16.0060559383409,29.6533722960674,21.6787128047485,24.536185086166,25.0113688040018,28.1840574449403
"ATP6V1E1",350.485840435311,346.634019958148,356.840894154777,323.491334138917,321.567573270436,342.117750541069,348.794906775807,325.088524666638
"GSE1",507.382028933429,491.1241761214,500.895397599845,511.520672107162,415.508662091013,430.077659340532,467.93997271487,406.23917282707
"SH3BGRL",365.669342548032,416.387888450752,333.302576598393,296.533722960674,395.275196806581,356.932050970452,301.045929968167,394.090872204251
"F12",10.7549806631774,12.8119350292539,13.1814578315749,11.4569847507533,9.39410888205769,6.01830954943694,13.6425648021828,3.8874561993021
"PRR7",8.85704289908728,12.8119350292539,21.655252151873,21.5660889425944,11.5619801625325,8.33304399152807,18.6448385629832,15.5498247972084
"NFATC1",12.0202725059042,9.96483835608638,7.53226161804278,8.08728335347291,13.0072276828491,8.7959908799463,12.7330604820373,7.77491239860421
"IDO1",0,0.711774168291884,0.941532702255347,0,2381.7679134817,2339.73357406572,1932.69668030923,2095.33889142383
"PPT1",1173.55818412906,1078.3378649622,1115.71625217259,1010.91041918411,979.877818774632,864.784787565247,887.676216462028,920.841187209686
"SH3BP5",395.403700852111,445.57062935072,421.806650610396,493.324284561848,437.90999865592,461.095100864553,482.946793997271,540.356411702993
"SLC6A6",568.116037384313,497.530143636027,496.187734088568,429.299958013521,631.57316637834,672.198881983264,582.082764893133,559.30776067459
"NR1H2",87.3051371481461,87.5482226999018,123.340783995451,125.35289197883,98.2768313815266,87.0340150226265,116.416552978627,98.6442010572909
"KIF3A",104.386577024957,99.6483835608638,85.6794759052366,78.1770724169048,90.3279700197854,64.8125643785517,53.206002728513,71.4320076621762
"GFPT2",34.7955256749857,26.3356442267997,30.1290464721711,27.6315514576991,41.9121780891804,46.2946888418226,60.0272851296044,40.8182900926721
"AOC3",22.7752531690816,32.0298375731348,20.7137194496176,16.8485069864019,18.7882177641154,19.9067162019837,22.2828558435653,20.409145046336
"AOC2",24.0405450118083,22.0649992170484,24.479850258639,23.5879097809627,29.6275741664896,27.7768133050936,28.6493860845839,20.409145046336
"ACAP3",110.713036238591,123.848705282788,166.651288299196,180.615994894228,94.6637125807351,111.570200108793,155.979990904957,128.286054576969
"C1orf159",44.9178604167998,42.7064500975131,42.3689716014906,64.0243265483273,33.9633167274393,41.6652199576404,55.4797635288768,51.0228626158401
"KREMEN2",9.48968882045066,11.3883866926701,13.1814578315749,20.8921486631384,15.8977227234822,9.72188465678275,13.6425648021828,6.80304834877868
"NPHP4",63.8972380577011,67.618545987729,85.6794759052366,90.9819377265703,52.0289107313964,73.1456083700797,69.1223283310596,66.5726874130485
"MAP1B",34.1628797536224,32.7416117414267,44.2520370060013,43.1321778851889,75.8754948166198,81.0157054731896,77.3078672123693,79.6928520856931
"TNS4",357.444945570308,353.039987472775,370.022351986352,365.275631465193,446.581483777819,440.262490885733,530.695770804911,355.21631021123
"RARA",85.4071993840559,81.8540293535667,91.3286721187687,86.9382960498339,71.5397522556701,82.8674930268625,102.319236016371,84.5521723348208
"PDHA1",1081.82452553138,1003.60157729156,1031.91984167186,1022.36740393487,936.520393165135,847.192805805354,914.051841746248,910.636614686518
"MCCC2",522.56553104615,506.783207823822,464.175622211886,478.497598413814,484.880543066208,413.411571357476,429.740791268759,445.113734820091
"ZNF132",7.59175105636053,8.54129001950261,10.3568597248088,8.76122363292899,4.3357425609497,6.01830954943694,7.73078672123693,2.42966012456381
"RHPN2",63.8972380577011,69.7538684926047,58.3750275398315,59.3067445921347,76.598118576778,65.2755112669699,58.6630286493861,55.396250840055
"GCH1",43.652568574073,34.1651600780104,32.9536445789372,33.0230736933477,52.7515344915547,42.5911137344768,40.0181900864029,44.2198142670614
"LGALS3",592.156582396121,649.84981565049,676.962012921595,543.869805521054,577.376384366469,556.925106767126,541.155070486585,579.716905720926
"PODNL1",6.95910513499715,3.55887084145942,1.88306540451069,2.69576111782431,9.39410888205769,10.184831545201,10.4592996816735,9.71864049825526
"ZSWIM4",43.0199226527097,46.2653209389725,63.0826910511083,62.002505709959,37.5764355282307,35.1839635197852,51.8417462482947,52.4806586905784
"C19orf57",10.7549806631774,12.100160860962,12.2399251293195,8.76122363292899,8.6714851218994,7.87009710310985,7.27603456116417,8.26084442351697
"TRIM21",71.4889891140616,60.5008043048102,50.8427659217888,64.0243265483273,499.333018269374,520.815249470504,464.756707594361,474.75558833977
"LHX1",6.95910513499715,8.54129001950261,8.47379432029813,9.43516391238507,2.16787128047485,3.70357510734581,5.45702592087312,2.42966012456381
"ARFIP2",306.200625939875,297.521602346008,320.121118766818,343.035602243143,296.998365425054,308.322627686539,299.226921327876,306.623107719953
"TRIM22",2.53058368545351,5.69419334633507,0,1.34788055891215,982.768313815266,993.021075657095,780.80945884493,866.416800419456
"RRP8",164.487939554478,155.878542855923,144.996036147324,154.332323995441,118.510296665958,117.588509658229,113.68804001819,124.88453040258
"TIMM10B",152.467667048574,158.013865360798,163.82669019243,136.135936450127,131.517524348808,119.440297211902,120.964074579354,119.053346103627
"PER2",25.9384827758985,32.0298375731348,32.0121118766818,34.3709542522599,29.6275741664896,21.7585037556566,38.1991814461119,33.5293097189806
"PTPRE",3.16322960681689,0.711774168291884,2.82459810676604,2.02182083836823,7.22623760158283,6.01830954943694,5.00227376080036,6.31711632386592
"CARD6",47.4484441022533,52.6712884535994,39.5443734947246,30.3273125755234,57.0872770525044,40.7393261808039,50.9322419281492,47.6213384414508
"RAP1GAP2",461.831522595265,354.463535809358,381.320744413416,419.864794101136,325.180692071228,327.303450111686,351.068667576171,327.03225276629
"MYBBP1A",778.154483276954,667.644169857788,795.595133405769,837.033827084447,673.48534446752,594.423804729002,710.322874033652,601.583846842001
"SERPINF1",6.32645921363377,10.6766125243783,7.53226161804278,10.1091041918411,7.22623760158283,7.87009710310985,6.82128240109141,1.94372809965105
"EEFSEC",60.7340084508842,61.2125784731021,66.8488218601297,81.5467738141852,62.8682671337707,72.2197145932433,75.4888585720782,58.3118429895316
"TBC1D14",178.406149824472,175.808219568095,169.475886405963,190.72509908607,145.969999551973,145.828269851741,137.335152341974,120.997074203278
"TMEM128",27.2037746186252,32.7416117414267,28.2459810676604,24.9357903398748,28.9049504063313,24.536185086166,27.2851296043656,25.2684652954637
"POPDC3",16.4487939554478,12.100160860962,13.1814578315749,8.08728335347291,5.78099008126627,10.184831545201,8.18553888130969,10.204572523168
"ITGB4",13.9182102699943,10.6766125243783,11.2983924270642,4.71758195619253,131.517524348808,148.605951182251,120.054570259209,102.04572523168
"TRIM47",85.4071993840559,91.8188677096531,103.568597248088,119.961369743182,81.656484897886,72.6826614816615,95.9527057753524,94.7567448579888
"KDM6B",82.8766156986024,90.3953193730693,99.8024664390668,116.591668345901,115.619801625325,128.699234980267,156.889495225102,136.060966975574
"XAF1",0,0,0,0,468.982820342726,455.076791315116,363.346975898136,436.852890396574
"DLG4",61.3666543722476,51.9595142853076,54.6088967308102,73.4594904607123,43.357425609497,49.9982639491684,56.844020009095,51.9947266656656
"MATN2",28.469066461352,45.5535467706806,28.2459810676604,34.3709542522599,18.7882177641154,18.0549286483108,24.5566166439291,24.7825332705509
"SNAP25",55.6728410799772,74.024513502356,64.965756455619,63.3503862688712,42.6348018493387,53.238892168096,53.206002728513,60.7415031140954
"BTBD3",1440.53476294441,1335.28833971558,1401.94219365821,1306.77020186533,1006.61489790049,985.150978553985,981.80991359709,1095.77671617828
"RIN2",108.815098474501,91.1070935413612,122.399251293195,90.9819377265703,75.1528710564615,76.3862365890073,75.4888585720782,80.1787841106059
"NES",74.6522187208785,77.5833843438154,70.6149526691511,72.7855501812562,51.3062869712381,60.6460423827876,51.8417462482947,52.9665907154912
"BCAN",50.6116737090702,54.0948367901832,39.5443734947246,59.9806848715908,35.4085642477559,33.7951228545305,36.8349249658936,34.5011737688062
"ZSWIM3",27.2037746186252,46.2653209389725,42.3689716014906,36.3927750906281,34.6859404875976,27.3138664166753,28.6493860845839,28.1840574449403
"SERINC3",788.276818018768,844.875937762467,799.36126421479,742.682187960596,736.353611601291,713.864101940905,717.598908594816,699.256183849466
"PPP1R3D",30.3670042254421,41.2829017609293,34.8367099834479,27.6315514576991,43.357425609497,25.9250257514207,47.7489768076398,46.6494743916253
"ZBED3",187.895838644923,178.655316241263,193.955736664602,190.051158806614,135.853266909757,130.088075645522,113.233287858117,121.968938253104
"INADL",172.712336532202,162.996284538842,169.475886405963,174.550532379124,116.342425385484,111.570200108793,90.9504320145521,96.7004729576398
"KANK4",77.8154483276954,79.0069326803992,105.451662652599,113.221966948621,22.4013365649068,26.8509195282571,31.3778990450205,35.9589698435445
"FBXO44",27.8364205399886,27.7591925633835,49.9012332195334,35.718834811172,29.6275741664896,34.2580697429487,35.9254206457481,30.1277855445913
"CASP9",230.283115376269,289.692086494797,338.951772811925,363.927750906281,225.458613169384,301.841371248684,325.147794452024,315.855816193296
"MYH10",578.238372126127,548.066109584751,466.058687616397,518.260074901723,392.384701765948,386.560651829219,375.6252842201,371.252067033351
"PIK3C2B",988.825575090959,965.877546372087,1041.33516869441,1086.39173048319,828.126829141393,788.398550976239,881.764438381082,804.703433255536
"DSTYK",249.262493017171,262.644668099705,270.219885547285,250.70578395766,208.115642925586,209.251993565038,206.457480673033,235.191100057777
"SLC41A1",225.854593926726,240.579668882657,225.026315839028,237.900918647995,219.677623088118,241.195328865896,211.459754433834,209.922634762314
"TMCC2",23.407899090445,40.5711275926374,29.1875137699158,42.4582376057328,20.2334652844319,26.8509195282571,27.2851296043656,28.1840574449403
"COG6",77.182802406332,81.8540293535667,80.9718123939599,76.8291918579927,54.9194057720295,66.2014050438064,64.1200545702592,70.9460756372634
"RFXAP",30.3670042254421,30.606289236551,32.0121118766818,25.6097306193309,14.4524752031657,18.5178755367291,20.0090950432015,19.9232130214233
"TPT1",2060.52776588052,2227.8531467536,2129.7469725016,1939.60012427459,1972.04024147196,1894.8416142958,1909.95907230559,1898.05048930925
"STARD13",36.6934634390759,27.7591925633835,53.6673640285548,27.6315514576991,41.1895543290222,29.6286008587665,28.6493860845839,27.2121933951147
"MORC4",161.324709947661,152.319672014463,149.7036996586,118.613489184269,115.619801625325,114.347881439302,100.50022737608,116.623685979063
"TCEAL4",408.056619279378,454.823693538514,410.508258183332,342.361661963687,307.837721827429,326.840503223268,282.855843565257,309.052767844517
"SLC39A11",46.1831522595265,46.2653209389725,48.0181678150227,50.5455209592057,41.9121780891804,39.8134324039675,34.5611641655298,36.4449018684572
"EPHB2",10.7549806631774,7.82951585121073,6.59072891578743,10.7830444712972,13.0072276828491,11.1107253220374,14.0973169622556,7.28898037369145
"SUV420H2",29.1017123827154,24.2003217219241,42.3689716014906,33.0230736933477,32.5180692071228,24.9991319745842,29.1041382446567,24.7825332705509
"ANKRD32",955.2953412587,1101.82641251584,967.895617918497,888.253288323109,696.609304792585,690.253810631575,564.347430650296,793.041064657629
"CNDP2",249.262493017171,227.055959685111,243.856969884135,235.205157530171,572.318018045361,563.8693100934,585.266030013643,541.328275752818
"MACROD1",96.7948259685967,86.124674363318,110.159326163876,132.092294773391,77.3207423369363,87.4969619110448,117.780809458845,96.2145409327271
"RARRES3",0,0,0.941532702255347,0.673940279456076,227.626484449859,209.714940453456,174.62482946794,199.232130214233
"HRASLS2",5.06116737090702,0,1.88306540451069,0.673940279456076,34.6859404875976,18.5178755367291,19.5543428831287,19.9232130214233
"PDZD2",56.3054870013406,66.9067718194371,40.4859061969799,43.806118164645,103.335197702635,102.311262340428,97.7717144156435,86.0099684095591
